,epoch,loss,accuracy,val_loss,val_accuracy,neu,sad,hap,fru,ang,exc
0,1.0,1.9777993824746873,0.3168402777777778,1.447690773010254,0.40422794117647054,,,,,,
1,2.0,2.0673608779907227,0.3229166666666667,1.4446322679519654,0.3931985294117647,,,,,,
